date,user_id,amount,card
2017-01-03,45761,50,MasterCard
2017-01-03,33372,200,Visa
2017-01-03,585676,50,MasterCard
2017-01-03,473782,150,Visa
2017-01-03,342419,150,MasterCard
2017-01-03,207736,100,AMEX
2017-01-03,74780,100,AMEX
2017-01-03,288815,200,AMEX
2017-01-03,265510,200,MasterCard
2017-01-03,68746,50,MasterCard
2017-01-03,522343,200,Visa
2017-01-03,569412,50,AMEX
2017-01-03,156892,100,MasterCard
2017-01-03,463063,50,MasterCard
2017-01-03,69929,150,Visa
2017-01-03,172929,100,MasterCard
2017-01-03,579477,100,AMEX
2017-01-03,5435,50,AMEX
2017-01-03,148651,200,MasterCard
2017-01-03,598124,200,Visa
2017-01-03,211184,200,MasterCard
2017-01-03,31024,200,Visa
2017-01-03,383465,50,AMEX
2017-01-03,542833,200,Visa
2017-01-03,89740,50,MasterCard
2017-01-03,470007,50,Visa
2017-01-03,582261,100,AMEX
2017-01-03,142433,200,MasterCard
2017-01-03,590281,200,Visa
2017-01-03,197386,150,MasterCard
2017-01-03,219363,150,Visa
2017-01-03,510189,50,AMEX
2017-01-03,369416,150,AMEX
2017-01-03,54416,50,Visa
2017-01-03,164295,100,MasterCard
2017-01-03,465726,100,AMEX
2017-01-03,42462,50,Visa
2017-01-03,79166,200,AMEX
2017-01-03,70447,50,MasterCard
2017-01-03,138680,200,Visa
2017-01-03,321348,150,Visa
2017-01-03,445597,50,AMEX
2017-01-03,180838,100,MasterCard
2017-01-03,497528,50,AMEX
2017-01-03,523185,100,MasterCard
2017-01-03,406701,200,MasterCard
2017-01-03,63697,150,MasterCard
2017-01-03,371037,50,MasterCard
2017-01-03,243630,150,AMEX
2017-01-03,27506,200,Visa
2017-01-03,17732,100,Visa
2017-01-03,103003,150,MasterCard
2017-01-03,25860,200,MasterCard
2017-01-03,532051,50,MasterCard
2017-01-03,451735,100,MasterCard
2017-01-03,512044,100,MasterCard
2017-01-03,311404,50,MasterCard
2017-01-03,394638,200,Visa
2017-01-03,342939,200,Visa
2017-01-03,261903,200,Visa
2017-01-03,592174,150,MasterCard
2017-01-03,571675,200,AMEX
2017-01-03,460582,150,MasterCard
2017-01-03,507852,50,AMEX
2017-01-03,379335,100,AMEX
2017-01-03,46333,150,MasterCard
2017-01-03,564067,200,MasterCard
2017-01-03,29164,200,Visa
2017-01-03,86381,200,AMEX
2017-01-03,148970,200,AMEX
2017-01-03,104184,200,MasterCard
2017-01-03,46862,200,Visa
2017-01-03,67296,100,MasterCard
2017-01-03,505028,200,AMEX
2017-01-03,272457,150,AMEX
2017-01-03,82913,50,MasterCard
2017-01-03,315806,50,Visa
2017-01-03,43632,150,AMEX
2017-01-03,320976,150,MasterCard
2017-01-03,348366,200,MasterCard
2017-01-03,218529,100,Visa
2017-01-03,342242,50,AMEX
2017-01-03,207535,100,MasterCard
2017-01-03,457545,100,Visa
2017-01-03,465510,100,Visa
2017-01-03,217523,150,AMEX
2017-01-03,494677,200,MasterCard
2017-01-03,88473,150,AMEX
2017-01-03,564449,150,MasterCard
2017-01-03,501176,200,AMEX
2017-01-03,140155,150,MasterCard
2017-01-03,525134,50,AMEX
2017-01-03,87829,150,Visa
2017-01-03,63872,150,AMEX
2017-01-03,521141,150,AMEX
2017-01-03,478729,50,MasterCard
2017-01-03,558255,50,MasterCard
2017-01-03,285001,50,MasterCard
2017-01-03,24087,150,MasterCard
2017-01-03,42995,50,Visa
2017-01-03,100971,150,AMEX
2017-01-03,35266,100,MasterCard
2017-01-03,90832,50,AMEX
2017-01-03,336659,200,Visa
2017-01-03,529335,50,MasterCard
2017-01-03,597097,150,MasterCard
2017-01-03,435536,100,Visa
2017-01-03,439905,200,AMEX
2017-01-03,493913,150,Visa
2017-01-03,187384,50,MasterCard
2017-01-03,569175,100,MasterCard
2017-01-03,200341,100,AMEX
2017-01-03,328518,200,AMEX
2017-01-03,120826,50,MasterCard
2017-01-03,331874,150,AMEX
2017-01-03,209979,50,AMEX
2017-01-03,577550,200,MasterCard
2017-01-03,302167,50,AMEX
2017-01-03,140903,100,AMEX
2017-01-03,438112,50,MasterCard
2017-01-03,430139,150,MasterCard
2017-01-03,458429,200,Visa
2017-01-03,224594,150,AMEX
2017-01-03,498172,150,MasterCard
2017-01-03,11981,100,Visa
2017-01-03,400199,100,Visa
2017-01-03,506861,100,AMEX
2017-01-03,326944,100,Visa
2017-01-03,149905,200,Visa
2017-01-03,404746,50,Visa
2017-01-03,6149,100,Visa
2017-01-03,459798,50,MasterCard
2017-01-03,237546,50,MasterCard
2017-01-03,81989,200,Visa
2017-01-03,134619,50,Visa
2017-01-03,393902,100,MasterCard
2017-01-03,343380,150,AMEX
2017-01-03,81423,200,Visa
2017-01-03,521132,50,Visa
2017-01-03,135983,200,Visa
2017-01-03,131482,200,MasterCard
2017-01-03,145966,100,AMEX
2017-01-03,555103,50,Visa
2017-01-03,30535,100,Visa
2017-01-03,343337,200,AMEX
2017-01-03,132755,200,Visa
2017-01-03,253431,200,Visa
2017-01-03,492130,50,AMEX
2017-01-03,327177,150,Visa
2017-01-03,540859,50,MasterCard
2017-01-03,297693,100,Visa
2017-01-03,41550,50,AMEX
2017-01-03,224852,100,Visa
2017-01-03,257052,150,Visa
2017-01-03,809,200,Visa
2017-01-03,124208,150,Visa
2017-01-03,75580,100,Visa
2017-01-03,166339,100,MasterCard
2017-01-03,278284,200,MasterCard
2017-01-03,180982,100,AMEX
2017-01-03,388794,200,AMEX
2017-01-03,274291,200,MasterCard
2017-01-03,160928,100,Visa
2017-01-03,144361,150,Visa
2017-01-03,344547,50,MasterCard
2017-01-03,172634,200,MasterCard
2017-01-03,485474,50,AMEX
2017-01-03,78658,100,MasterCard
2017-01-03,308515,200,MasterCard
2017-01-03,534763,150,Visa
2017-01-03,100174,100,MasterCard
2017-01-03,475279,200,Visa
2017-01-03,260804,150,MasterCard
2017-01-03,80133,200,MasterCard
2017-01-03,527002,50,MasterCard
2017-01-03,421257,150,MasterCard
2017-01-03,532738,100,AMEX
2017-01-03,81852,200,Visa
2017-01-03,275971,100,MasterCard
2017-01-03,108552,50,MasterCard
2017-01-03,370925,50,MasterCard
2017-01-03,264417,100,AMEX
2017-01-03,533358,100,Visa
2017-01-03,53383,50,Visa
2017-01-03,569497,150,MasterCard
2017-01-03,320001,100,AMEX
2017-01-03,357328,50,MasterCard
2017-01-03,279910,200,Visa
2017-01-03,267735,100,AMEX
2017-01-03,85953,200,Visa
2017-01-03,147839,150,Visa
2017-01-03,338863,50,Visa
2017-01-03,15766,150,MasterCard
2017-01-03,136396,50,Visa
2017-01-03,249862,200,Visa
2017-01-03,579381,200,MasterCard
2017-01-03,342838,50,MasterCard
2017-01-03,106051,150,Visa
2017-01-03,30483,50,AMEX
2017-01-03,36886,100,AMEX
2017-01-03,354271,200,Visa
2017-01-03,196362,150,MasterCard
2017-01-03,392319,100,AMEX
2017-01-03,124091,200,AMEX
2017-01-03,447308,200,AMEX
2017-01-03,166972,100,MasterCard
2017-01-03,237700,100,MasterCard
2017-01-03,43210,200,MasterCard
2017-01-03,554173,150,Visa
2017-01-03,497572,50,AMEX
2017-01-03,455551,150,AMEX
2017-01-03,417265,100,Visa
2017-01-03,389003,200,Visa
2017-01-03,522481,150,Visa
2017-01-03,95816,50,Visa
2017-01-03,431993,150,AMEX
2017-01-03,453878,100,MasterCard
2017-01-03,251164,200,MasterCard
2017-01-03,93336,150,AMEX
2017-01-03,268661,50,MasterCard
2017-01-03,192395,200,AMEX
2017-01-03,14114,100,AMEX
2017-01-03,468046,100,AMEX
2017-01-03,112387,100,MasterCard
2017-01-03,168126,50,MasterCard
2017-01-03,89680,150,MasterCard
2017-01-03,286272,200,Visa
2017-01-03,266743,200,AMEX
2017-01-03,315822,50,AMEX
2017-01-03,145250,200,Visa
2017-01-03,230816,100,MasterCard
2017-01-03,318619,50,AMEX
2017-01-03,195304,150,MasterCard
2017-01-03,44702,100,MasterCard
2017-01-03,437402,200,AMEX
2017-01-03,412106,50,MasterCard
2017-01-03,336719,150,Visa
2017-01-03,349564,100,MasterCard
2017-01-03,136844,200,MasterCard
2017-01-03,157135,50,AMEX
2017-01-03,447371,150,MasterCard
2017-01-03,196737,100,Visa
2017-01-03,310597,150,MasterCard
2017-01-03,102820,150,MasterCard
2017-01-03,521518,150,Visa
2017-01-03,585346,200,Visa
2017-01-03,31354,50,MasterCard
2017-01-03,210572,150,MasterCard
2017-01-03,376280,200,Visa
2017-01-03,362582,100,AMEX
2017-01-03,490575,200,Visa
2017-01-03,507176,100,Visa
2017-01-03,566092,50,MasterCard
2017-01-03,104819,50,MasterCard
2017-01-03,487854,100,AMEX
2017-01-03,88729,100,Visa
2017-01-03,531304,100,AMEX
2017-01-03,395724,200,AMEX
2017-01-03,336903,50,MasterCard
2017-01-03,30654,50,Visa
2017-01-03,182245,200,MasterCard
2017-01-03,88542,100,Visa
2017-01-03,588237,50,Visa
2017-01-03,510290,200,Visa
2017-01-03,166481,150,MasterCard
2017-01-03,263427,100,AMEX
2017-01-03,278501,200,MasterCard
2017-01-03,345080,150,AMEX
2017-01-03,508561,150,Visa
2017-01-03,476825,200,AMEX
2017-01-03,11271,150,AMEX
2017-01-03,421632,50,AMEX
2017-01-03,320116,100,MasterCard
2017-01-03,25243,100,AMEX
2017-01-03,77560,100,AMEX
2017-01-03,484740,100,Visa
2017-01-03,24435,150,Visa
2017-01-03,27153,200,MasterCard
2017-01-03,530808,150,AMEX
2017-01-03,469514,200,Visa
2017-01-03,60838,200,Visa
2017-01-03,454398,200,AMEX
2017-01-03,530356,50,AMEX
2017-01-03,414432,150,Visa
2017-01-03,548992,150,MasterCard
2017-01-03,555351,50,MasterCard
2017-01-03,455235,50,Visa
2017-01-03,548337,200,AMEX
2017-01-03,216058,150,Visa
2017-01-03,501167,100,MasterCard
2017-01-03,268708,200,AMEX
2017-01-03,311246,200,Visa
2017-01-03,585144,200,Visa
2017-01-03,306839,150,Visa
2017-01-03,33634,150,Visa
2017-01-03,159098,50,Visa
2017-01-03,524665,200,MasterCard
2017-01-03,300262,50,AMEX
2017-01-03,95618,50,Visa
2017-01-03,107608,200,AMEX
2017-01-03,224297,200,MasterCard
2017-01-03,539033,100,Visa
2017-01-03,346667,200,Visa
2017-01-03,371316,100,AMEX
2017-01-03,405658,100,Visa
2017-01-03,407116,100,MasterCard
2017-01-03,474644,200,MasterCard
2017-01-03,167217,50,AMEX
2017-01-03,155744,50,Visa
2017-01-03,443115,150,Visa
2017-01-03,548497,150,MasterCard
2017-01-03,436891,100,AMEX
2017-01-03,403735,200,MasterCard
2017-01-03,373687,200,MasterCard
2017-01-03,94322,100,AMEX
2017-01-03,50510,100,MasterCard
2017-01-03,173172,150,MasterCard
2017-01-03,129795,200,AMEX
2017-01-03,344778,150,Visa
2017-01-03,558168,100,MasterCard
2017-01-03,139926,100,MasterCard
2017-01-03,562538,50,Visa
2017-01-03,285648,200,MasterCard
2017-01-03,503377,150,MasterCard
2017-01-03,362525,150,AMEX
2017-01-03,156113,50,AMEX
2017-01-03,542853,100,AMEX
2017-01-03,484201,100,AMEX
2017-01-03,170372,150,AMEX
2017-01-03,592057,100,MasterCard
2017-01-03,288895,100,AMEX
2017-01-03,191195,150,Visa
2017-01-03,592371,150,MasterCard
2017-01-03,313951,50,MasterCard
2017-01-03,41117,200,AMEX
2017-01-03,240496,150,AMEX
2017-01-03,173247,150,AMEX
2017-01-03,103842,150,AMEX
2017-01-03,30194,150,Visa
2017-01-03,489379,50,AMEX
2017-01-03,322462,100,MasterCard
2017-01-03,273152,50,MasterCard
2017-01-03,23846,100,MasterCard
2017-01-03,344603,200,AMEX
2017-01-03,243602,200,AMEX
2017-01-03,381752,150,MasterCard
2017-01-03,183386,200,AMEX
2017-01-03,66472,150,MasterCard
2017-01-03,52769,50,MasterCard
2017-01-03,268896,200,MasterCard
2017-01-03,406130,150,Visa
2017-01-03,504272,50,MasterCard
2017-01-03,196218,100,Visa
2017-01-03,252095,150,AMEX
2017-01-03,130607,200,Visa
2017-01-03,444986,50,MasterCard
2017-01-03,369444,50,Visa
2017-01-03,457718,100,Visa
2017-01-03,281785,200,MasterCard
2017-01-03,124106,50,Visa
2017-01-03,454956,200,AMEX
2017-01-03,287589,50,AMEX
2017-01-03,410877,200,Visa
2017-01-03,186967,50,Visa
2017-01-03,295285,150,Visa
2017-01-03,95351,100,MasterCard
2017-01-03,99099,100,AMEX
2017-01-03,2489,150,AMEX
2017-01-03,366342,150,Visa
2017-01-03,487518,50,AMEX
2017-01-03,520856,50,Visa
2017-01-03,238487,50,MasterCard
2017-01-03,36606,150,MasterCard
2017-01-03,297691,150,Visa
2017-01-03,340665,100,MasterCard
2017-01-03,540175,100,Visa
2017-01-03,250698,50,Visa
2017-01-03,384325,50,MasterCard
2017-01-03,446367,200,MasterCard
2017-01-03,326984,150,MasterCard
2017-01-03,193443,150,AMEX
2017-01-03,396401,50,MasterCard
2017-01-03,123312,100,AMEX
2017-01-03,528998,100,MasterCard
2017-01-03,282372,200,Visa
2017-01-03,569450,50,MasterCard
2017-01-03,202214,150,AMEX
2017-01-03,223551,150,AMEX
2017-01-03,159323,100,AMEX
2017-01-03,111896,100,MasterCard
2017-01-03,16462,200,Visa
2017-01-03,322926,50,Visa
2017-01-03,559975,200,Visa
2017-01-03,377796,150,AMEX
2017-01-03,432149,200,Visa
2017-01-03,98011,150,AMEX
2017-01-03,89725,150,Visa
2017-01-03,283770,100,Visa
2017-01-03,446712,200,MasterCard
2017-01-03,532940,50,AMEX
2017-01-03,145794,100,AMEX
2017-01-03,247416,50,Visa
2017-01-03,149376,150,MasterCard
2017-01-03,380191,150,MasterCard
2017-01-03,281493,150,Visa
2017-01-03,384249,50,AMEX
2017-01-03,410254,50,Visa
2017-01-03,102112,150,AMEX
2017-01-03,175245,50,MasterCard
2017-01-03,467497,150,Visa
2017-01-03,238878,100,Visa
2017-01-03,109205,150,Visa
2017-01-03,323979,100,Visa
2017-01-03,59636,200,AMEX
2017-01-03,277185,50,MasterCard
2017-01-03,65025,150,AMEX
2017-01-03,323847,150,MasterCard
2017-01-03,61593,100,Visa
2017-01-03,426379,200,Visa
2017-01-03,478148,50,Visa
2017-01-03,515848,50,AMEX
2017-01-03,84841,50,MasterCard
2017-01-03,241558,150,AMEX
2017-01-03,83929,200,MasterCard
2017-01-03,249372,200,MasterCard
2017-01-03,177344,150,MasterCard
2017-01-03,61547,50,Visa
2017-01-03,460434,100,AMEX
2017-01-03,205377,50,Visa
2017-01-03,337837,200,AMEX
2017-01-03,160695,150,MasterCard
2017-01-03,338033,200,AMEX
2017-01-03,545163,200,Visa
2017-01-03,467310,150,MasterCard
2017-01-03,6573,200,Visa
2017-01-03,369346,100,AMEX
2017-01-03,579879,50,MasterCard
2017-01-03,122809,200,Visa
2017-01-03,280662,100,AMEX
2017-01-03,290599,200,AMEX
2017-01-03,43063,150,AMEX
2017-01-03,134088,150,AMEX
2017-01-03,89113,50,MasterCard
2017-01-03,589364,150,Visa
2017-01-03,472415,50,AMEX
2017-01-03,416434,100,MasterCard
2017-01-03,133276,150,AMEX
2017-01-03,165204,200,AMEX
2017-01-03,553895,150,Visa
2017-01-03,28077,200,MasterCard
2017-01-03,331911,100,MasterCard
2017-01-03,355847,150,MasterCard
2017-01-03,172237,200,AMEX
2017-01-03,315603,200,MasterCard
2017-01-03,485690,50,Visa
2017-01-03,308667,50,MasterCard
2017-01-03,116626,200,AMEX
2017-01-03,121487,150,AMEX
2017-01-03,167030,100,MasterCard
2017-01-03,330418,100,AMEX
2017-01-03,368595,100,Visa
2017-01-03,367778,150,Visa
2017-01-03,327820,100,Visa
2017-01-03,334738,50,MasterCard
2017-01-03,285761,200,MasterCard
2017-01-03,273170,100,Visa
2017-01-03,919,150,MasterCard
2017-01-03,13508,100,AMEX
2017-01-03,260518,100,AMEX
2017-01-03,301291,150,Visa
2017-01-03,4918,100,MasterCard
2017-01-03,244649,150,AMEX
2017-01-03,597237,200,AMEX
2017-01-03,396927,150,AMEX
2017-01-03,400345,150,MasterCard
2017-01-03,363886,200,AMEX
2017-01-03,346223,150,Visa
2017-01-03,202142,150,AMEX
2017-01-03,472089,50,MasterCard
2017-01-03,448956,50,Visa
2017-01-03,315975,100,MasterCard
2017-01-03,138730,50,Visa
2017-01-03,472122,50,AMEX
2017-01-03,551016,150,MasterCard
2017-01-03,201385,50,MasterCard
2017-01-03,329610,50,AMEX
2017-01-03,234971,100,Visa
2017-01-03,496745,50,Visa
2017-01-03,116670,150,MasterCard
2017-01-03,326697,100,Visa
2017-01-03,31801,50,MasterCard
2017-01-03,13077,100,MasterCard
2017-01-03,320355,50,AMEX
2017-01-03,567924,50,MasterCard
2017-01-03,486137,50,Visa
2017-01-03,148465,50,MasterCard
2017-01-03,415647,100,Visa
2017-01-03,386896,200,MasterCard
2017-01-03,333048,150,MasterCard
2017-01-03,52169,100,AMEX
2017-01-03,526622,150,AMEX
2017-01-03,386963,200,MasterCard
2017-01-03,193159,50,Visa
2017-01-03,25936,50,MasterCard
2017-01-03,176173,150,AMEX
2017-01-03,409560,100,AMEX
2017-01-03,467531,100,AMEX
2017-01-03,285787,200,AMEX
2017-01-03,127362,150,MasterCard
2017-01-03,254955,50,AMEX
2017-01-03,179285,200,MasterCard
2017-01-03,328071,200,Visa
2017-01-03,197388,150,MasterCard
2017-01-03,96869,50,MasterCard
2017-01-03,572703,50,MasterCard
2017-01-03,85736,150,Visa
2017-01-03,9261,200,MasterCard
2017-01-03,115067,100,Visa
2017-01-03,249398,100,MasterCard
2017-01-03,376161,50,MasterCard
2017-01-03,543158,100,Visa
2017-01-03,124365,150,MasterCard
2017-01-03,460830,150,MasterCard
2017-01-03,510009,50,AMEX
2017-01-03,113641,200,AMEX
2017-01-03,183374,150,AMEX
2017-01-03,61505,150,Visa
2017-01-03,168174,200,Visa
2017-01-03,173115,200,AMEX
2017-01-03,230743,200,Visa
2017-01-03,262071,200,MasterCard
2017-01-03,120500,100,Visa
2017-01-03,399251,50,MasterCard
2017-01-03,411656,200,MasterCard
2017-01-03,13587,100,MasterCard
2017-01-03,268209,200,MasterCard
2017-01-03,151946,200,MasterCard
2017-01-03,286751,100,MasterCard
2017-01-03,167791,200,MasterCard
2017-01-03,494457,150,MasterCard
2017-01-03,304972,50,AMEX
2017-01-03,457014,100,AMEX
2017-01-03,230663,50,Visa
2017-01-03,85338,200,AMEX
2017-01-03,304248,150,Visa
2017-01-03,61162,150,MasterCard
2017-01-03,93599,100,Visa
2017-01-03,292199,50,Visa
2017-01-03,350908,100,MasterCard
2017-01-03,209836,50,MasterCard
2017-01-03,216103,100,AMEX
2017-01-03,232508,100,AMEX
2017-01-03,415815,100,Visa
2017-01-03,371788,50,MasterCard
2017-01-03,321656,200,Visa
2017-01-03,447832,200,MasterCard
2017-01-03,493693,100,Visa
2017-01-03,448836,200,AMEX
2017-01-03,387179,100,MasterCard
2017-01-03,217344,200,Visa
2017-01-03,121464,150,MasterCard
2017-01-03,390496,50,AMEX
2017-01-03,136568,200,Visa
2017-01-03,568259,100,AMEX
2017-01-03,426166,50,MasterCard
2017-01-03,397582,50,MasterCard
2017-01-03,18974,50,AMEX
2017-01-03,65824,50,MasterCard
2017-01-03,547669,100,MasterCard
2017-01-03,75149,200,Visa
2017-01-03,34277,100,Visa
2017-01-03,212300,200,MasterCard
2017-01-03,175887,50,Visa
2017-01-03,461639,50,AMEX
2017-01-03,46832,200,MasterCard
2017-01-03,138648,50,MasterCard
2017-01-03,130607,50,AMEX
2017-01-03,496463,50,MasterCard
2017-01-03,373696,150,AMEX
2017-01-03,39258,50,AMEX
2017-01-03,592183,50,Visa
2017-01-03,84201,150,AMEX
2017-01-03,249914,100,MasterCard
2017-01-03,308608,100,MasterCard
2017-01-03,307503,200,MasterCard
2017-01-03,520554,100,Visa
2017-01-03,171313,150,MasterCard
2017-01-03,374688,100,MasterCard
2017-01-03,286810,200,Visa
2017-01-03,406321,50,MasterCard
2017-01-03,412400,200,MasterCard
2017-01-03,513768,100,MasterCard
2017-01-03,422577,100,MasterCard
2017-01-03,223548,150,AMEX
2017-01-03,292739,200,Visa
2017-01-03,531449,200,Visa
2017-01-03,545904,100,MasterCard
2017-01-03,577127,50,AMEX
2017-01-03,470095,200,AMEX
2017-01-03,6962,150,AMEX
2017-01-03,491460,200,Visa
2017-01-03,293273,200,AMEX
2017-01-03,251862,50,MasterCard
2017-01-03,43354,100,AMEX
2017-01-03,8248,50,Visa
2017-01-03,202202,100,MasterCard
2017-01-03,505366,200,MasterCard
2017-01-03,320276,50,MasterCard
2017-01-03,308634,150,MasterCard
2017-01-03,22092,150,Visa
2017-01-03,302029,50,MasterCard
2017-01-03,540375,50,Visa
2017-01-03,501633,100,Visa
2017-01-03,188301,100,Visa
2017-01-03,464536,100,AMEX
2017-01-03,229850,100,MasterCard
2017-01-03,235374,100,MasterCard
2017-01-03,587917,50,AMEX
2017-01-03,310657,200,Visa
2017-01-03,182752,100,Visa
2017-01-03,476409,100,AMEX
2017-01-03,303915,100,MasterCard
2017-01-03,280751,50,Visa
2017-01-03,77056,150,MasterCard
2017-01-03,555785,150,Visa
2017-01-03,383284,100,MasterCard
2017-01-03,504301,200,Visa
2017-01-03,340380,200,MasterCard
2017-01-03,425364,50,Visa
2017-01-03,145953,50,MasterCard
2017-01-03,52610,50,AMEX
2017-01-03,222779,50,AMEX
2017-01-03,596024,200,MasterCard
2017-01-03,322229,50,AMEX
2017-01-03,514378,200,AMEX
2017-01-03,327920,150,AMEX
2017-01-03,163157,50,MasterCard
2017-01-03,87251,200,AMEX
2017-01-03,242741,50,Visa
2017-01-03,208934,200,MasterCard
2017-01-03,588850,150,AMEX
2017-01-03,99459,150,MasterCard
2017-01-03,147053,150,MasterCard
2017-01-03,148145,100,AMEX
2017-01-03,328563,200,MasterCard
2017-01-03,453789,150,MasterCard
2017-01-03,97149,50,Visa
2017-01-03,235812,150,MasterCard
2017-01-03,389512,100,Visa
2017-01-03,218597,150,Visa
2017-01-03,166584,200,AMEX
2017-01-03,468168,150,AMEX
2017-01-03,260106,150,MasterCard
2017-01-03,503005,100,AMEX
2017-01-03,71743,100,AMEX
2017-01-03,542631,50,AMEX
2017-01-03,599644,150,Visa
2017-01-03,504601,100,Visa
2017-01-03,391495,200,AMEX
2017-01-03,65700,50,Visa
2017-01-03,424755,100,AMEX
2017-01-03,464947,50,MasterCard
2017-01-03,396941,100,AMEX
2017-01-03,19795,150,Visa
2017-01-03,102262,200,AMEX
2017-01-03,26736,100,MasterCard
2017-01-03,286062,100,MasterCard
2017-01-03,54834,50,AMEX
2017-01-03,215437,100,Visa
2017-01-03,206278,50,Visa
2017-01-03,334083,100,MasterCard
2017-01-03,524535,100,AMEX
2017-01-03,92489,50,AMEX
2017-01-03,506817,200,AMEX
2017-01-03,358460,100,AMEX
2017-01-03,223764,150,MasterCard
2017-01-03,32883,200,Visa
2017-01-03,448453,200,MasterCard
2017-01-03,99916,150,MasterCard
2017-01-03,241430,50,AMEX
2017-01-03,403051,200,MasterCard
2017-01-03,83339,150,AMEX
2017-01-03,147255,200,Visa
2017-01-03,118946,200,Visa
2017-01-03,8735,150,Visa
2017-01-03,81144,100,AMEX
2017-01-03,514706,200,MasterCard
2017-01-03,442973,50,AMEX
2017-01-03,382401,100,AMEX
2017-01-03,254241,50,AMEX
2017-01-03,496977,100,MasterCard
2017-01-03,567696,50,AMEX
2017-01-03,579617,100,Visa
2017-01-03,439629,100,AMEX
2017-01-03,408191,200,AMEX
2017-01-03,149952,200,MasterCard
2017-01-03,584221,50,AMEX
2017-01-03,259704,50,MasterCard
2017-01-03,557187,100,MasterCard
2017-01-03,242070,100,Visa
2017-01-03,230848,50,Visa
2017-01-03,69157,150,Visa
2017-01-03,77480,150,Visa
2017-01-03,518555,50,MasterCard
2017-01-03,85989,150,Visa
2017-01-03,102789,200,AMEX
2017-01-03,92188,150,MasterCard
2017-01-03,582718,50,AMEX
2017-01-03,100105,200,AMEX
2017-01-03,227748,150,MasterCard
2017-01-03,458003,50,MasterCard
2017-01-03,121593,150,MasterCard
2017-01-03,51957,100,AMEX
2017-01-03,250751,200,AMEX
2017-01-03,139369,100,Visa
2017-01-03,550189,100,Visa
2017-01-03,553421,100,AMEX
2017-01-03,323016,200,AMEX
2017-01-03,354471,100,MasterCard
2017-01-03,462357,100,Visa
2017-01-03,104888,100,MasterCard
2017-01-03,316034,150,Visa
2017-01-03,296007,100,AMEX
2017-01-03,262659,50,MasterCard
2017-01-03,307121,100,MasterCard
2017-01-03,439097,150,Visa
2017-01-03,329062,50,Visa
2017-01-03,28496,50,MasterCard
2017-01-03,324955,50,AMEX
2017-01-03,186056,100,AMEX
2017-01-03,329604,200,MasterCard
2017-01-03,278863,200,Visa
2017-01-03,430979,50,AMEX
2017-01-03,258910,150,AMEX
2017-01-03,279825,50,MasterCard
2017-01-03,356400,100,MasterCard
2017-01-03,333341,200,Visa
2017-01-03,32839,100,Visa
2017-01-03,561864,200,MasterCard
2017-01-03,12083,200,Visa
2017-01-03,118393,200,Visa
2017-01-03,579434,200,AMEX
2017-01-03,430284,150,MasterCard
2017-01-03,104405,200,MasterCard
2017-01-03,593650,100,MasterCard
2017-01-03,38830,200,AMEX
2017-01-03,71638,50,Visa
2017-01-03,350033,200,AMEX
2017-01-03,259008,150,MasterCard
2017-01-03,226948,50,Visa
2017-01-03,545816,50,AMEX
2017-01-03,68839,150,AMEX
2017-01-03,124144,50,Visa
2017-01-03,315499,100,AMEX
2017-01-03,419502,150,MasterCard
2017-01-03,217740,200,MasterCard
2017-01-03,349806,100,MasterCard
2017-01-03,491487,50,MasterCard
2017-01-03,56473,50,MasterCard
2017-01-03,80309,200,MasterCard
2017-01-03,550714,150,MasterCard
2017-01-03,410146,200,AMEX
2017-01-03,172447,100,AMEX
2017-01-03,565456,50,AMEX
2017-01-03,157864,200,Visa
2017-01-03,468997,50,AMEX
2017-01-03,26691,150,MasterCard
2017-01-03,420398,50,Visa
2017-01-03,331846,200,Visa
2017-01-03,350090,100,AMEX
2017-01-03,369136,200,Visa
2017-01-03,294368,50,Visa
2017-01-03,434340,200,MasterCard
2017-01-03,498985,150,AMEX
2017-01-03,322277,100,Visa
2017-01-03,471757,100,Visa
2017-01-03,572456,200,MasterCard
2017-01-03,131339,100,MasterCard
2017-01-03,415761,100,AMEX
2017-01-03,170950,200,AMEX
2017-01-03,419673,150,MasterCard
2017-01-03,275444,100,MasterCard
2017-01-03,147432,100,AMEX
2017-01-03,68415,200,MasterCard
2017-01-03,570819,200,AMEX
2017-01-03,365341,150,MasterCard
2017-01-03,576955,200,Visa
2017-01-03,328642,150,Visa
2017-01-03,338349,100,Visa
2017-01-03,149110,150,MasterCard
2017-01-03,174824,200,Visa
2017-01-03,599670,150,Visa
2017-01-03,195666,200,Visa
2017-01-03,42429,150,Visa
2017-01-03,394845,50,Visa
2017-01-03,391187,200,AMEX
2017-01-03,484849,150,AMEX
2017-01-03,137709,50,Visa
2017-01-03,207927,50,AMEX
2017-01-03,217317,50,Visa
2017-01-03,596538,50,MasterCard
2017-01-03,393630,150,Visa
2017-01-03,570776,100,MasterCard
2017-01-03,415368,50,AMEX
2017-01-03,570602,200,MasterCard
2017-01-03,347264,100,AMEX
2017-01-03,63131,200,Visa
2017-01-03,33062,50,MasterCard
2017-01-03,565518,100,AMEX
2017-01-03,558738,50,AMEX
2017-01-03,346003,100,MasterCard
2017-01-03,104361,50,AMEX
2017-01-03,505375,50,MasterCard
2017-01-03,537630,150,Visa
2017-01-03,4559,100,MasterCard
2017-01-03,550444,200,Visa
2017-01-03,200014,150,Visa
2017-01-03,245893,50,AMEX
2017-01-03,122845,150,MasterCard
